Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
4092,2:13:49,Robert LANGAT,Men,Marathon,11 FEB 1988,KEN,5,Brighton (GBR),06 APR 2014
4092,2:13:49,Tomonori SAKAMOTO,Men,Marathon,21 JUL 1986,JPN,7,Nagano (JPN),19 APR 2015
4092,2:13:49,Ryoichi YOSHIDA,Men,Marathon,17 APR 1995,JPN,87,Otsu (JPN),28 FEB 2021
4092,2:13:49,Hayato MIYASHITA,Men,Marathon,15 OCT 1999,JPN,47,Osaka (JPN),26 FEB 2023
4092,2:13:49,Shota NISHIWAKI,Men,Marathon,27 APR 2001,JPN,49,Osaka (JPN),25 FEB 2024
4106,2:13:50,Leodigard MARTIN,Men,Marathon,08 OCT 1960,TAN,5,Montréal (CAN),13 SEP 1981
4106,2:13:50,Don GREIG,Men,Marathon,23 OCT 1956,NZL,2,Wiri (NZL),22 NOV 1981
4106,2:13:50,Jean-Yves MADELON,Men,Marathon,11 JAN 1957,FRA,2,Chatellerault (FRA),07 OCT 1984
4106,2:13:50,Hideyuki FUJISHIGE,Men,Marathon,12 JUL 1957,JPN,8,Otsu (JPN),10 MAR 1985
4106,2:13:50,Mirosław GOŁĘBIEWSKI,Men,Marathon,28 NOV 1962,POL,7,Wien (AUT),22 APR 1990
4106,2:13:50,Aleksandr VYCHUZHANIN,Men,Marathon,02 AUG 1966,URS,3,Belaya Tserkov (URS),21 APR 1991
4106,2:13:50,Kazuo MATSUMOTO,Men,Marathon,18 AUG 1967,JPN,5,Oita (JPN),06 FEB 1994
4106,2:13:50,Juan Pablo JUAREZ,Men,Marathon,04 OCT 1960,ARG,7,Torino (ITA),24 APR 1994
4106,2:13:50,Dario FEGATELLI,Men,Marathon,29 AUG 1969,ITA,6,Venezia (ITA),27 OCT 1996
4106,2:13:50,Toshiyuki SAKAI,Men,Marathon,23 MAY 1976,JPN,6,Frankfurt (GER),28 OCT 2001
4106,2:13:50,George MPOLOKENG,Men,Marathon,19 FEB 1979,RSA,1,Port Elizabeth (RSA),10 FEB 2007
4106,2:13:50,Cosme Anselmo DE SOUZA,Men,Marathon,02 SEP 1979,BRA,11,Torino (ITA),13 APR 2008
4106,2:13:50,Naoya HASHIMOTO,Men,Marathon,23 APR 1981,JPN,13,Beppu (JPN),07 FEB 2010
4106,2:13:50,Josh COX,Men,Marathon,09 AUG 1975,USA,14,"Houston, TX (USA)",14 JAN 2012
4106,2:13:50,Festus LANGAT,Men,Marathon,09 APR 1985,KEN,7,Roma (ITA),18 MAR 2012
4106,2:13:50,Leshane YEGEZU,Men,Marathon,06 OCT 1985,ETH,6,Algiers (ALG),01 NOV 2014
4106,2:13:50,Emil DOBROWOLSKI,Men,Marathon,02 NOV 1986,POL,1,Poznan (POL),11 OCT 2015
4106,2:13:50,Teboho SELLO,Men,Marathon,17 FEB 1979,LES,7,Bloemfontein (RSA),16 APR 2016
4106,2:13:50,Tsepo MATHIBELLE,Men,Marathon,30 JUN 1991,LES,6,Beijing (CHN),17 SEP 2017
4106,2:13:50,Yoshiki KOIZUMI,Men,Marathon,05 OCT 1993,JPN,25,Tokyo (JPN),25 FEB 2018
4106,2:13:50,Edwin KIPLETING,Men,Marathon,,KEN,2,Firenze (ITA),26 NOV 2023
4127,2:13:51,Mikhail SHEVTSOV,Men,Marathon,1951,URS,13,Moskva (URS),24 MAY 1980
4127,2:13:51,Petrus KEKANA,Men,Marathon,11 OCT 1956,RSA,4,Port Elizabeth (RSA),03 MAY 1986
4127,2:13:51,Oleksandr BAZA,Men,Marathon,01 AUG 1953,URS,3,Uzhgorod (URS),07 OCT 1986
4127,2:13:51,Andrzej WITCZAK,Men,Marathon,04 AUG 1958,POL,2,Puteaux (FRA),14 MAR 1993
4127,2:13:51,Mikhail ROMANOV,Men,Marathon,14 DEC 1973,RUS,7,Moskva (RUS),16 MAY 1999
4127,2:13:51,Akinori SHIBUTANI,Men,Marathon,05 DEC 1977,JPN,3,Beppu (JPN),06 FEB 2000
4127,2:13:51,Kabtamu RETA,Men,Marathon,1986,ETH,8,Roma (ITA),18 MAR 2012
4127,2:13:51,Hussein RUTTO,Men,Marathon,1986,KEN,6,Zürich (SUI),22 APR 2012
