Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
2894,2:12:13,Julius Kirwa CHOGE,Men,Marathon,08 FEB 1978,KEN,1,Egna (ITA),05 OCT 2008
2894,2:12:13,Kenji HIGASHINO,Men,Marathon,29 SEP 1985,JPN,3,Oita (JPN),03 FEB 2013
2894,2:12:13,Paul Maina THEURI,Men,Marathon,26 AUG 1982,KEN,1,Mombasa (KEN),25 SEP 2016
2894,2:12:13,Yukio FUJIMURA,Men,Marathon,01 JUN 1987,JPN,15,Otsu (JPN),10 MAR 2019
2894,2:12:13,Keita SHITARA,Men,Marathon,18 DEC 1991,JPN,40,Tokyo (JPN),01 MAR 2020
2894,2:12:13,Duncan PERRILLAT,Men,Marathon,10 AUG 1993,FRA,39,Sevilla (ESP),20 FEB 2022
2907,2:12:14,Tetsuo URAKAWA,Men,Marathon,10 DEC 1961,JPN,5,Otsu (JPN),10 MAR 1985
2907,2:12:14,Thom HUNT,Men,Marathon,17 MAR 1958,USA,2,"Jersey City, NJ (USA)",04 MAY 1986
2907,2:12:14,Sergey KALEDIN,Men,Marathon,10 FEB 1968,RUS,1,Lyon (FRA),26 OCT 1997
2907,2:12:14,Nobuhiko CHIBA,Men,Marathon,03 JUL 1971,JPN,11,Fukuoka (JPN),05 DEC 1999
2907,2:12:14,Elenilson DA SILVA,Men,Marathon,24 JAN 1972,BRA,13,Berlin (GER),30 SEP 2001
2907,2:12:14,Daniel ROBINSON,Men,Marathon,13 JAN 1975,GBR,11,Amsterdam (NED),18 OCT 2009
2907,2:12:14,Mohamed ABDOU BAKHET,Men,Marathon,25 DEC 1987,QAT,18,Dubai (UAE),27 JAN 2012
2907,2:12:14,Og GHEBRENGUS GHEBREKAL,Men,Marathon,1984,ERI,11,Frankfurt (GER),28 OCT 2012
2907,2:12:14,Million FEYISA,Men,Marathon,11 SEP 1988,ETH,4,Enschede (NED),19 APR 2015
2907,2:12:14,Zeberu BERTA,Men,Marathon,,ETH,9,Rabat (MAR),21 APR 2024
2917,2:12:15,Jean-Pierre PAUMEN,Men,Marathon,16 DEC 1956,BEL,10,London (GBR),10 MAY 1987
2917,2:12:15,Shingo NAKAMURA,Men,Marathon,04 AUG 1963,JPN,7,Fukuoka (JPN),04 DEC 1994
2917,2:12:15,Jang CHON-IL,Men,Marathon,,PRK,4,Pyongyang (PRK),09 APR 2000
2917,2:12:15,Masatoshi OIKE,Men,Marathon,05 MAR 1979,JPN,12,Otsu (JPN),07 MAR 2004
2917,2:12:15,Rui Pedro SILVA,Men,Marathon,06 MAY 1981,POR,16,Wien (AUT),15 APR 2012
2917,2:12:15,Philipp PFLIEGER,Men,Marathon,16 JUL 1987,GER,47,Valencia (ESP),06 DEC 2020
2917,2:12:15,Ömer ALKANOĞLU,Men,Marathon,26 AUG 1991,TUR,1,Trabzon (TUR),21 FEB 2021
2917,2:12:15,Frank LUJAN,Men,Marathon,17 JAN 2000,PER,57,Sevilla (ESP),18 FEB 2024
2917,2:12:15,Faraja Lazaro DAMASI,Men,Marathon,25 JUL 1997,TAN,17,Rotterdam (NED),14 APR 2024
2926,2:12:16,Henrique CRISOSTOMO,Men,Marathon,10 MAR 1962,POR,1,Paris (FRA),21 APR 1996
2926,2:12:16,Victor DE JESUS,Men,Marathon,20 MAR 1965,MEX,2,"Cleveland, OH (USA)",05 MAY 1996
2926,2:12:16,Massimiliano INGRAMI,Men,Marathon,25 APR 1971,ITA,1,Carpi (ITA),12 OCT 1997
2926,2:12:16,Maxwell MUSANBI,Men,Marathon,,KEN,2,Nagano (JPN),09 APR 2000
2926,2:12:16,John NGENY,Men,Marathon,12 SEP 1977,KEN,5,Roma (ITA),28 MAR 2004
2926,2:12:16,Rui SILVA,Men,Marathon,03 AUG 1977,POR,9,Berlin (GER),29 SEP 2013
2926,2:12:16,Hicham BOFARS,Men,Marathon,26 JUN 1988,MAR,2,Firenze (ITA),25 NOV 2018
2926,2:12:16,Rene ORTIZ,Men,Marathon,29 SEP 1989,MEX,48,Valencia (ESP),06 DEC 2020
2926,2:12:16,Tyler PENNEL,Men,Marathon,21 DEC 1987,USA,5,"Houston, TX (USA)",15 JAN 2023
2926,2:12:16,Micah CHEMWENO,Men,Marathon,1997,KEN,8,Abu Dhabi (UAE),16 DEC 2023
2936,2:12:17,Henri SCHOOFS,Men,Marathon,06 OCT 1950,BEL,4,Tokyo (JPN),08 FEB 1981
2936,2:12:17,Dave LONG,Men,Marathon,16 MAR 1954,GBR,1,"Miami, FL (USA)",16 JAN 1982
2936,2:12:17,Hailu EBBA,Men,Marathon,12 DEC 1950,ETH,1,"Houston, TX (USA)",16 JAN 1983
2936,2:12:17,Steve SPENCE,Men,Marathon,09 MAY 1962,USA,1,"Cleveland, OH (USA)",11 NOV 1990
2936,2:12:17,Igor OSMAK,Men,Marathon,30 NOV 1965,UKR,3,"Austin, TX (USA)",18 FEB 2001
2936,2:12:17,Joshua KIMAIYO,Men,Marathon,11 NOV 1973,KEN,5,Seoul (KOR),18 MAR 2001
2936,2:12:17,Linus NGETICH,Men,Marathon,1978,KEN,3,Brescia (ITA),14 MAR 2004
2936,2:12:17,Elijah Kiplagat KURGAT,Men,Marathon,1986,KEN,1,La Rochelle (FRA),27 NOV 2005
2936,2:12:17,Tesfayohannes MESFEN,Men,Marathon,24 NOV 1974,ERI,11,Hamburg (GER),27 APR 2008
2936,2:12:17,Geoffrey NGUGI,Men,Marathon,11 SEP 1984,KEN,2,Graz (AUT),14 OCT 2012
2936,2:12:17,Evans Kipkorir TAIGET,Men,Marathon,1985,KEN,3,Münster (GER),14 SEP 2014
2936,2:12:17,Jamel CHATBI,Men,Marathon,30 APR 1984,ITA,7,Praha (CZE),03 MAY 2015
2936,2:12:17,Hosea KIPROTICH,Men,Marathon,,KEN,1,Pune (IND),29 JAN 2017
2936,2:12:17,Michael MUTAI,Men,Marathon,08 JUN 1983,KEN,6,Mersin (TUR),10 DEC 2023
2936,2:12:17,Ciren ZHAXI,Men,Marathon,13 FEB 1999,CHN,18,Wuxi (CHN),24 MAR 2024
2936,2:12:17,Justin KENT,Men,Marathon,30 APR 1992,CAN,7,Toronto (CAN),20 OCT 2024
2952,2:12:18,Don HOWIESON,Men,Marathon,07 MAY 1954,CAN,3,"Metairie, LA (USA)",10 FEB 1980
2952,2:12:18,Jean-Michel CHARBONNEL,Men,Marathon,25 APR 1952,FRA,1,Liévin (FRA),01 MAY 1980
2952,2:12:18,William MUSYOKI,Men,Marathon,25 NOV 1966,KEN,1,Barcelona (ESP),18 MAR 2000
2952,2:12:18,Paul KANDA KANGOKO,Men,Marathon,12 DEC 1974,KEN,2,Praha (CZE),18 MAY 2003
2952,2:12:18,Masaki SHIMOJU,Men,Marathon,01 NOV 1983,JPN,1,Nobeoka (JPN),14 FEB 2010
2952,2:12:18,Ronny KIBOSS,Men,Marathon,15 JUN 1993,KEN,2,Hefei (CHN),16 NOV 2014
