Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
3797,2:13:18,Alexis CUBA,Men,Marathon,18 MAY 1964,CUB,2,Cancun (MEX),15 DEC 1996
3797,2:13:18,Vladimir TONCHINSKIY,Men,Marathon,24 JUN 1967,BLR,1,Naaldwijk (NED),12 APR 1997
3797,2:13:18,Craig KIRKWOOD,Men,Marathon,18 OCT 1974,NZL,13,"Chicago, IL (USA)",07 OCT 2001
3797,2:13:18,Youssef OTHMAN QADER,Men,Marathon,05 APR 1985,QAT,13,Hamburg (GER),29 APR 2007
3797,2:13:18,Brighton CHIPERE,Men,Marathon,13 NOV 1971,ZIM,2,Podgorica (MNE),01 NOV 2009
3797,2:13:18,Andrew Kiprop KIPTOO,Men,Marathon,12 JUN 1989,KEN,1,Yingkou (CHN),22 SEP 2012
3797,2:13:18,Chala LELISA DEBELE,Men,Marathon,20 MAY 1990,ETH,3,Wuxi (CHN),19 MAR 2017
3797,2:13:18,Ri Yong NAM,Men,Marathon,10 AUG 1992,PRK,2,Pyongyang (PRK),08 APR 2018
3797,2:13:18,Moses MENGICH,Men,Marathon,20 JAN 1994,KEN,5,Venezia (ITA),27 OCT 2019
3797,2:13:18,Cornelius Kipchumba YEGO,Men,Marathon,,KEN,3,Durban (RSA),12 MAR 2023
3797,2:13:18,Giovanni GRANO,Men,Marathon,24 APR 1990,ITA,58,Valencia (ESP),03 DEC 2023
3812,2:13:19,Kazimierz ORZEŁ,Men,Marathon,26 AUG 1943,POL,4,Debno (POL),16 MAY 1976
3812,2:13:19,Yuriy PAVLOV,Men,Marathon,08 APR 1967,RUS,2,Naaldwijk (NED),12 APR 1997
3812,2:13:19,Junfeng DONG,Men,Marathon,12 AUG 1985,CHN,4,Xiamen (CHN),05 JAN 2008
3812,2:13:19,Joseph MUTINDA,Men,Marathon,10 SEP 1974,KEN,3,Torreón (MEX),01 MAR 2009
3812,2:13:19,Etsu MIYATA,Men,Marathon,26 FEB 1986,JPN,5,Nagano (JPN),18 APR 2010
3812,2:13:19,Christopher Kipkemboi KIPKERING,Men,Marathon,,KEN,3,Dalian (CHN),18 APR 2010
3812,2:13:19,Patrick KIPKORIR KOECH,Men,Marathon,,KEN,7,Hong Kong (HKG),05 FEB 2012
3812,2:13:19,Yu CHIBA,Men,Marathon,17 DEC 1988,JPN,7,Oita (JPN),03 FEB 2013
3812,2:13:19,Jean Pierre MVUYEKURE,Men,Marathon,28 JUL 1987,RWA,3,Pyongyang (PRK),14 APR 2013
3812,2:13:19,Ezekiel TARUS,Men,Marathon,,KEN,7,Cape Town (RSA),17 SEP 2017
3812,2:13:19,Michael CLOHISEY,Men,Marathon,13 JAN 1986,IRL,6,Dublin (IRL),27 OCT 2019
3812,2:13:19,Asbel KIPCHIRCHIR,Men,Marathon,1990,KEN,8,Nairobi (KEN),27 OCT 2019
3812,2:13:19,Kahsay ATSBEHA,Men,Marathon,12 FEB 1997,ETH,5,"Two Harbors to Duluth,, Duluth, MN (USA)",22 JUN 2024
3812,2:13:19,Yao ZHANG,Men,Marathon,04 JUL 2003,CHN,17,Beijing (CHN),03 NOV 2024
3812,2:13:19,Daisuke HIGUCHI,Men,Marathon,29 OCT 1998,JPN,60,Osaka (JPN),24 FEB 2025
3827,2:13:20,Viktor ZUBOV,Men,Marathon,12 OCT 1952,URS,3,Moskva (URS),29 JUL 1979
3827,2:13:20,Ryszard MARCZAK,Men,Marathon,25 NOV 1945,POL,16,"Olympiastadion, Helsinki (FIN)",14 AUG 1983
3827,2:13:20,John BOYES,Men,Marathon,09 MAY 1958,GBR,1,Maassluis (NED),13 APR 1985
3827,2:13:20,Danny GONZALEZ,Men,Marathon,16 MAY 1966,USA,1,"Sacramento, CA (USA)",07 DEC 1986
3827,2:13:20,Tadeusz ŁAWICKI,Men,Marathon,1956,POL,3,Debno (POL),27 MAR 1988
3827,2:13:20,José SILVA,Men,Marathon,08 APR 1964,BRA,6,Berlin (GER),27 SEP 1992
3827,2:13:20,Sean QUILTY,Men,Marathon,16 MAY 1966,AUS,3,Beppu (JPN),04 FEB 1996
3827,2:13:20,John MUTAI KIPYATOR,Men,Marathon,22 APR 1976,KEN,2,Dubai (UAE),14 JAN 2000
3827,2:13:20,Yunshan ZHANG,Men,Marathon,16 MAR 1984,CHN,8,Seoul (KOR),16 MAR 2003
3827,2:13:20,Halefom ABEBE,Men,Marathon,12 SEP 1982,ETH,1,Hofu (JPN),19 DEC 2004
3827,2:13:20,Gudeta Gemechu BIRATU,Men,Marathon,1983,ETH,1,Pune (IND),05 DEC 2010
3827,2:13:20,Xolisa TYALI,Men,Marathon,02 DEC 1988,RSA,8,Cape Town (RSA),17 SEP 2017
3827,2:13:20,Yuya ASAGA,Men,Marathon,30 NOV 1987,JPN,78,Otsu (JPN),28 FEB 2021
3827,2:13:20,Tomasz GRYCKO,Men,Marathon,16 SEP 1992,POL,5,Debno (POL),18 APR 2021
3827,2:13:20,Wanjiang CEN,Men,Marathon,29 SEP 1987,CHN,14,Xiamen (CHN),05 JAN 2025
3842,2:13:21,Akio YOSHIDA,Men,Marathon,30 OCT 1944,JPN,6,Fukuoka (JPN),07 DEC 1969
3842,2:13:21,Richard HUGHSON,Men,Marathon,14 AUG 1949,CAN,10,Fukuoka (JPN),03 DEC 1978
