Rank,Mark,Competitor,Gender,Event,DOB,Nat,Pos,Venue,Date
701,2:26:34,Carla BEURSKENS,Women,Marathon,10 FEB 1952,NED,2,Tokyo (JPN),15 NOV 1987
701,2:26:34,Andrea Soraya RAMÍREZ LIMON,Women,Marathon,05 NOV 1992,MEX,6,"Chandler, AZ (USA)",20 DEC 2020
701,2:26:34,Rosa Alva CHACHA,Women,Marathon,08 DEC 1982,ECU,10,Hamburg (GER),23 APR 2023
701,2:26:34,Mary Zenaida GRANJA,Women,Marathon,23 APR 1995,ECU,17,Sevilla (ESP),18 FEB 2024
705,2:26:35,Colleen DE REUCK,Women,Marathon,13 APR 1964,RSA,1,Berlin (GER),29 SEP 1996
705,2:26:35,Haruka YAMAGUCHI,Women,Marathon,07 JUL 1987,JPN,7,Osaka (JPN),26 JAN 2020
707,2:26:36,Yanfang WANG,Women,Marathon,10 JUL 1971,CHN,7,Tianjin (CHN),04 APR 1993
707,2:26:36,Alice CHELANGAT,Women,Marathon,27 DEC 1976,KEN,1,Milano (ITA),02 DEC 2001
707,2:26:36,Anne LUIJTEN,Women,Marathon,04 APR 1994,NED,10,Amsterdam (NED),15 OCT 2023
710,2:26:37,Ikuyo GOTO,Women,Marathon,06 JAN 1969,JPN,3,Osaka (JPN),28 JAN 1996
710,2:26:37,Lucy REID,Women,Marathon,02 DEC 1992,GBR,4,Málaga (ESP),15 DEC 2024
712,2:26:38,Lihua XIE,Women,Marathon,19 JUL 1965,CHN,8,Tianjin (CHN),04 APR 1993
712,2:26:38,Tereza HROCHOVÁ,Women,Marathon,24 FEB 1996,CZE,18,Sevilla (ESP),18 FEB 2024
714,2:26:39,Jinhong PAN,Women,Marathon,18 AUG 1973,CHN,1,Beijing (CHN),04 OCT 1997
714,2:26:39,Alevtina IVANOVA,Women,Marathon,22 MAY 1975,RUS,1,Nagano (JPN),20 APR 2008
714,2:26:39,Sara Catarina RIBEIRO,Women,Marathon,31 MAY 1990,POR,11,Valencia (ESP),01 DEC 2019
714,2:26:39,Kebene CHALA,Women,Marathon,1999,ETH,2,Venezia (ITA),22 OCT 2023
714,2:26:39,Maor TIYOURI,Women,Marathon,13 AUG 1990,ISR,8,Rotterdam (NED),14 APR 2024
719,2:26:40,Stephanie TWELL,Women,Marathon,17 AUG 1989,GBR,8,Frankfurt (GER),27 OCT 2019
719,2:26:40,Hiwot AYALEW,Women,Marathon,06 MAR 1990,ETH,9,Frankfurt (GER),27 OCT 2019
719,2:26:40,Irene PELAYO,Women,Marathon,16 FEB 1980,ESP,35,Valencia (ESP),03 DEC 2023
719,2:26:40,Pauline Chemning KORIKWIANG,Women,Marathon,01 MAR 1988,KEN,2,Wuhan (CHN),24 MAR 2024
723,2:26:41,Jie WEI,Women,Marathon,25 JAN 1993,CHN,1,Zhengzhou (CHN),27 MAR 2011
723,2:26:41,Belaynesh FIKADU,Women,Marathon,28 MAR 1987,ETH,2,"Houston, TX (USA)",20 JAN 2019
723,2:26:41,Vivian JEROTICH,Women,Marathon,25 DEC 1998,KEN,1,Eindhoven (NED),13 OCT 2024
726,2:26:42,Franca FIACCONI,Women,Marathon,04 OCT 1965,ITA,2,Berlin (GER),10 SEP 2000
726,2:26:42,María José PÉREZ,Women,Marathon,12 JUN 1992,ESP,36,Valencia (ESP),03 DEC 2023
726,2:26:42,Zhanna MAMAZHANOVA,Women,Marathon,26 JAN 1994,KAZ,9,Rotterdam (NED),14 APR 2024
729,2:26:43,Luminiţa MOANGA-TALPOŞ,Women,Marathon,09 OCT 1972,ROU,1,Wien (AUT),27 APR 2008
729,2:26:43,Julia MAYER,Women,Marathon,20 JAN 1993,AUT,37,Valencia (ESP),03 DEC 2023
729,2:26:43,Kuba ALEMU,Women,Marathon,24 MAR 2001,ETH,3,Osaka (JPN),24 FEB 2025
732,2:26:44,Anna HAHNER,Women,Marathon,20 NOV 1989,GER,7,Berlin (GER),28 SEP 2014
733,2:26:46,Makeda HARONA,Women,Marathon,05 SEP 1988,ETH,3,Paris (FRA),15 APR 2012
733,2:26:46,Andrea DEELTSTRA,Women,Marathon,06 MAR 1985,NED,5,Berlin (GER),27 SEP 2015
733,2:26:46,Emily DURGIN,Women,Marathon,15 MAY 1994,USA,5,Toronto (CAN),15 OCT 2023
733,2:26:46,Molly GRABILL,Women,Marathon,31 AUG 1992,USA,18,Valencia (ESP),01 DEC 2024
737,2:26:47,Luz Mery ROJAS,Women,Marathon,20 JUN 1993,PER,19,Sevilla (ESP),18 FEB 2024
737,2:26:47,Cuomu CIREN,Women,Marathon,27 AUG 1997,CHN,4,Hengshui (CHN),22 SEP 2024
739,2:26:48,Inés MELCHOR,Women,Marathon,30 AUG 1986,PER,8,Berlin (GER),28 SEP 2014
739,2:26:48,Zerfie LIMENEH,Women,Marathon,10 FEB 1997,ETH,6,Paris (FRA),14 APR 2019
741,2:26:49,Maria Albertina DIAS,Women,Marathon,26 APR 1965,POR,2,Berlin (GER),26 SEP 1993
741,2:26:49,Rong CHEN,Women,Marathon,18 MAY 1988,CHN,2,Dalian (CHN),30 APR 2011
741,2:26:49,Maja NEUENSCHWANDER,Women,Marathon,13 FEB 1980,SUI,6,Berlin (GER),27 SEP 2015
741,2:26:49,Jovana DE LA CRUZ,Women,Marathon,12 JUL 1992,PER,5,"Houston, TX (USA)",14 JAN 2024
741,2:26:49,Alemtsehay MEKURIA,Women,Marathon,16 OCT 2005,ETH,11,Dubai (UAE),12 JAN 2025
746,2:26:50,Miriam DATTKE,Women,Marathon,24 JUN 1998,GER,11,Sevilla (ESP),20 FEB 2022
746,2:26:50,Madoka NAKANO,Women,Marathon,14 AUG 1991,JPN,9,Osaka (JPN),28 JAN 2024
748,2:26:51,Priscilla WELCH,Women,Marathon,22 NOV 1944,GBR,2,London (GBR),10 MAY 1987
748,2:26:51,Ana Isabel ALONSO,Women,Marathon,16 AUG 1963,ESP,1,San Sebastián (ESP),15 OCT 1995
748,2:26:51,Zinayida SEMYONOVA,Women,Marathon,19 MAR 1962,RUS,1,St. Paul (USA),07 OCT 2001
748,2:26:51,Irina PERMITINA,Women,Marathon,03 FEB 1968,RUS,1,St. Paul (USA),03 OCT 2004
748,2:26:51,Alice CHERONO,Women,Marathon,09 NOV 1993,KEN,3,Barcelona (ESP),10 MAR 2019
748,2:26:51,Yomogi AKASAKA,Women,Marathon,20 NOV 1995,JPN,6,Nagoya (JPN),14 MAR 2021
748,2:26:51,Rkia EL MOUKIM,Women,Marathon,22 FEB 1988,MAR,2,Rabat (MAR),30 APR 2023
748,2:26:51,Sakiho TSUTSUI,Women,Marathon,19 JAN 1996,JPN,10,Rotterdam (NED),14 APR 2024
756,2:26:52,Liz MCCOLGAN,Women,Marathon,24 MAY 1964,GBR,2,London (GBR),13 APR 1997
756,2:26:52,Emily Chepkemoi SAMOEI,Women,Marathon,11 NOV 1980,KEN,1,Barcelona (ESP),25 MAR 2012
756,2:26:52,Mercy KIBARUS,Women,Marathon,25 FEB 1984,KEN,3,Seoul (KOR),19 MAR 2017
759,2:26:53,Diana Chepkemoi SIGEI,Women,Marathon,1987,KEN,6,Dubai (UAE),21 JAN 2011
759,2:26:53,Serena BURLA,Women,Marathon,29 JUL 1982,USA,4,Osaka (JPN),29 JAN 2017
759,2:26:53,Pauline Narogoi ESIKON,Women,Marathon,24 DEC 1990,KEN,16,Berlin (GER),29 SEP 2024
762,2:26:54,Mariko HARA,Women,Marathon,27 DEC 1970,JPN,2,Osaka (JPN),26 JAN 1997
762,2:26:54,Noriko MATSUOKA,Women,Marathon,02 MAY 1979,JPN,13,London (GBR),17 APR 2011
762,2:26:54,Changqin DING,Women,Marathon,27 NOV 1991,CHN,1,Chongqing (CHN),22 MAR 2015
762,2:26:54,Kalthoum BOUASRIA,Women,Marathon,24 AUG 1992,MAR,3,Rabat (MAR),30 APR 2023
